source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0
-1.304185,-1.337185,-1.973285,1.9891,2.488,1.4384,-0.7754853,-0.3610853,2.8782,-1.874685,-0.7564853,-2.869485,-2.786285,-0.6465853,0.3112,-1.264485,2.775,1.7881,-0.3702853,-2.258385,-2.636585,1.6891,1.1041,2.793,-0.7108853,1.6481,0.0662,0.9596,-1.288785,-2.289385,-1.220485,2.9976,1.2881,-1.316285,-1.390685,2.9274,2.9384,-2.316085,0.8596,-0.6509853,-0.6426853,0.8457,0.746,-3.011085,-2.285285,2.6952,-0.8692853,0.4013,-1.313485,-2.415185,-3.079285,-0.5056853,-0.3654853,0.4404,0.899,-2.470885,0.9343,3.0056,-1.483285,2.8266,1.503,2.194,-1.397085,2.2996,2.7135,0.0767,1.3176,2.7526,-0.1053853,1.5838,-1.596385,-1.141985,1.4069,-1.514885,-0.9568853,-0.8368853,2.339,2.8223,-0.8709853,0.7998,-1.176085,-2.470585,2.3648,-1.427885,-0.04028531,-2.356385,-2.149685,-2.646785,-3.019285,-1.411885,-1.518285,2.1353,1.722,2.8579,2.2105
-1.327985,-1.362185,-1.996285,1.9651,2.4641,1.4137,-0.7999853,-0.3851853,2.8541,-1.898785,-0.7812853,-2.895385,-2.810985,-0.6711853,0.2864,-1.287985,2.7514,1.7653,-0.3947853,-2.283985,-2.660485,1.6643,1.0788,2.7687,-0.7359853,1.6228,0.0403,0.9344,-1.315385,-2.314685,-1.245785,2.973,1.2633,-1.341585,-1.415085,2.9016,2.9135,-2.339485,0.8332,-0.6764853,-0.6682853,0.8216,0.722,-3.036085,-2.309985,2.6709,-0.8939853,0.3774,-1.337185,-2.439785,-3.103885,-0.5280853,-0.3903853,0.4163,0.8747,-2.494785,0.9116,2.9824,-1.506785,2.8057,1.478,2.1697,-1.420385,2.2773,2.6888,0.052,1.2929,2.7276,-0.1297853,1.5591,-1.617585,-1.165985,1.3822,-1.538585,-0.9802853,-0.8616853,2.3153,2.7982,-0.8957853,0.7753,-1.200085,-2.494085,2.3405,-1.450685,-0.06208531,-2.379885,-2.173285,-2.669385,-3.043785,-1.435485,-1.541685,2.1117,1.6978,2.8309,2.1858
-1.352785,-1.386285,-2.019585,1.9408,2.4399,1.3897,-0.8247853,-0.4103853,2.8292,-1.922985,-0.8057853,-2.919985,-2.835485,-0.6956853,0.262,-1.310485,2.7272,1.7387,-0.4184853,-2.308385,-2.684885,1.6399,1.0547,2.7445,-0.7604853,1.599,0.0151,0.9095,-1.339685,-2.339985,-1.270285,2.9484,1.2386,-1.365985,-1.439685,2.8762,2.8902,-2.364085,0.8071,-0.7008853,-0.6926853,0.7963,0.6968,-3.060685,-2.334485,2.6464,-0.9183853,0.3548,-1.363485,-2.463985,-3.128185,-0.5542853,-0.4156853,0.3918,0.8503,-2.519585,0.8875,2.9572,-1.532985,2.7827,1.4533,2.1456,-1.444985,2.2496,2.6636,0.0283,1.2697,2.705,-0.1544853,1.5351,-1.643785,-1.190485,1.3574,-1.562485,-1.002385,-0.8851853,2.2908,2.7755,-0.9217853,0.7519,-1.223685,-2.519585,2.3167,-1.475785,-0.08668531,-2.402285,-2.198385,-2.693885,-3.068185,-1.460285,-1.566085,2.0868,1.6731,2.8079,2.1607
-1.377385,-1.410985,-2.042885,1.9179,2.415,1.3657,-0.8496853,-0.4351853,2.8051,-1.946985,-0.8302853,-2.944885,-2.859585,-0.7198853,0.2374,-1.334885,2.7031,1.7127,-0.4420853,-2.332785,-2.708885,1.6154,1.0304,2.7199,-0.7844853,1.5748,-0.009085307,0.8849,-1.363585,-2.364685,-1.294685,2.9238,1.2144,-1.390185,-1.464385,2.8517,2.8672,-2.388985,0.7816,-0.7248853,-0.7164853,0.772,0.6744,-3.086185,-2.359185,2.6225,-0.9429853,0.3323,-1.386385,-2.488485,3.1292,-0.5783853,-0.4403853,0.3673,0.8262,-2.544285,0.8603,2.9333,-1.557585,2.7575,1.4282,2.1209,-1.468785,2.231,2.6398,0.0045,1.2441,2.6806,-0.1791853,1.5113,-1.669485,-1.214885,1.333,-1.588385,-1.025585,-0.9091853,2.2671,2.7499,-0.9477853,0.7228,-1.246485,-2.544285,2.2919,-1.499985,-0.1099853,-2.429285,-2.222885,-2.716185,-3.092585,-1.483885,-1.590785,2.0628,1.6482,2.7827,2.136
-1.401585,-1.434985,-2.066385,1.8927,2.3906,1.3411,-0.8750853,-0.4599853,2.7814,-1.971685,-0.8554853,-2.968585,-2.884785,-0.7446853,0.213,-1.358085,2.679,1.6873,-0.4658853,-2.357385,-2.733285,1.5909,1.006,2.6955,-0.8090853,1.55,-0.03338531,0.8603,-1.387485,-2.389285,-1.318685,2.8995,1.1895,-1.414085,-1.489385,2.8274,2.8439,-2.412985,0.7572,-0.7485853,-0.7404853,0.7478,0.6495,-3.110285,-2.383485,2.5971,-0.9677853,0.3072,-1.410485,-2.512785,3.1063,-0.6047853,-0.4652853,0.3423,0.8023,-2.568885,0.8364,2.9075,-1.582085,2.7357,1.4034,2.0958,-1.493085,2.1997,2.6175,-0.02158531,1.2202,2.6563,-0.2036853,1.4857,-1.692485,-1.239685,1.3074,-1.611885,-1.048985,-0.9333853,2.241,2.7256,-0.9737853,0.7013,-1.271485,-2.569485,2.2679,-1.525285,-0.1327853,-2.452685,-2.247485,-2.744785,-3.116885,-1.509185,-1.614985,2.0389,1.6228,2.7583,2.1117
-1.425685,-1.459185,-2.089985,1.8666,2.3642,1.3167,-0.8995853,-0.4846853,2.7579,-1.996885,-0.8794853,-2.994285,-2.909685,-0.7698853,0.1884,-1.381185,2.6539,1.6621,-0.4904853,-2.381585,-2.757785,1.5677,0.9818,2.6712,-0.8336853,1.5252,-0.05768531,0.8359,-1.411285,-2.413885,-1.342785,2.8747,1.1643,-1.439585,-1.515285,2.8034,2.8213,-2.437685,0.7336,-0.7729853,-0.7646853,0.7234,0.6252,-3.135085,-2.407985,2.5744,-0.9922853,0.2836,-1.436585,-2.536985,3.0809,-0.6307853,-0.4902853,0.3176,0.7785,-2.593785,0.813,2.8828,-1.607385,2.7131,1.3793,2.0721,-1.518385,2.1769,2.5922,-0.04558531,1.1967,2.6318,-0.2284853,1.4609,-1.716885,-1.263285,1.2825,-1.635885,-1.071585,-0.9585853,2.2176,2.6998,-0.9983853,0.6756,-1.293285,-2.596085,2.243,-1.548585,-0.1554853,-2.477985,-2.271685,-2.769885,-3.141285,-1.532885,-1.639985,2.0147,1.5987,2.7339,2.0864
-1.449485,-1.483385,-2.113585,1.8429,2.3405,1.2926,-0.9241853,-0.5097853,2.7324,-2.021285,-0.9037853,-3.019585,-2.934885,-0.7946853,0.163,-1.404885,2.6298,1.638,-0.5151853,-2.405985,-2.782285,1.5432,0.9582,2.6464,-0.8576853,1.5018,-0.0825853,0.8113,-1.435685,-2.438585,-1.367185,2.8504,1.1397,-1.463885,-1.540185,2.7793,2.7975,-2.462885,0.7096,-0.7964853,-0.7882853,0.6994,0.6004,3.1228,-2.432585,2.5488,-1.016585,0.2612,-1.459185,-2.560985,3.0557,-0.6542853,-0.5152853,0.2925,0.7543,-2.618085,0.7894,2.8581,-1.631385,2.6888,1.3543,2.046,-1.543885,2.1524,2.5629,-0.07038531,1.1716,2.6065,-0.2531853,1.4372,-1.742185,-1.288185,1.2574,-1.662585,-1.095385,-0.9828853,2.1919,2.672,-1.024285,0.6525,-1.317085,-2.618285,2.2187,-1.573585,-0.1793853,-2.501685,-2.295485,-2.794685,3.1174,-1.558085,-1.664185,1.9909,1.5724,2.7083,2.0632
-1.474485,-1.508385,-2.137485,1.8187,2.3174,1.2686,-0.9482853,-0.5340853,2.7083,-2.046185,-0.9287853,-3.044585,-2.959885,-0.8201853,0.1385,-1.428785,2.6057,1.6161,-0.5393853,-2.430785,-2.806785,1.519,0.9344,2.622,-0.8826853,1.4778,-0.1068853,0.7869,-1.459285,-2.463385,-1.390785,2.8253,1.114,-1.488985,-1.564585,2.7551,2.7735,-2.488085,0.6861,-0.8202853,-0.8120853,0.6745,0.5755,3.0984,-2.456985,2.5244,-1.040985,0.2362,-1.484185,-2.584885,3.0315,-0.6802853,-0.5405853,0.2684,0.73,-2.642085,0.7658,2.8335,-1.654885,2.6651,1.3311,2.0213,-1.567085,2.1322,2.5383,-0.09428531,1.1475,2.583,-0.2778853,1.4116,-1.765685,-1.312485,1.2331,-1.686885,-1.119185,-1.007885,2.1686,2.6505,-1.049085,0.624,-1.341585,-2.643485,2.1951,-1.598485,-0.2030853,-2.526685,-2.319885,-2.818885,3.0931,-1.581985,-1.688785,1.9667,1.5506,2.6826,2.0377
-1.498985,-1.532885,-2.161285,1.7933,2.2924,1.244,-0.9736853,-0.5583853,2.6815,-2.071185,-0.9538853,-3.070485,-2.985385,-0.8453853,0.1128,-1.452785,2.5806,1.5923,-0.5639853,-2.455285,-2.831885,1.4946,0.9095,2.5975,-0.9069853,1.4532,-0.1311853,0.7622,-1.483385,-2.488285,-1.414685,2.8024,1.0892,-1.513285,-1.587785,2.7305,2.7496,-2.513385,0.6621,-0.8446853,-0.8363853,0.6496,0.5501,3.074,-2.481585,2.5006,-1.065385,0.2135,-1.509385,-2.608985,3.0077,-0.7038853,-0.5650853,0.2437,0.7053,-2.666185,0.7408,2.8111,-1.680685,2.6418,1.3062,1.9976,-1.592985,2.1084,2.5153,-0.1184853,1.1214,2.557,-0.3028853,1.3871,-1.792185,-1.337585,1.2089,-1.711285,-1.142885,-1.031885,2.1447,2.6258,-1.073385,0.6017,-1.365185,-2.667985,2.1704,-1.623485,-0.2270853,-2.551685,-2.344685,-2.841985,3.0682,-1.605885,-1.713785,1.9424,1.5259,2.6582,2.0132
-1.522785,-1.557985,-2.185385,1.7681,2.2662,1.2195,-0.9981853,-0.5826853,2.6592,-2.095485,-0.9787853,-3.095785,-3.011485,-0.8712853,0.0882,-1.478285,2.5561,1.57,-0.5885853,-2.479785,-2.856485,1.4699,0.8856,2.5738,-0.9314853,1.4293,-0.1554853,0.7375,-1.506885,-2.513185,-1.438185,2.7736,1.0644,-1.538185,-1.611885,2.7058,2.7259,-2.538785,0.6387,-0.8691853,-0.8608853,0.6257,0.525,3.05,-2.506385,2.4762,-1.089885,0.1893,-1.533085,-2.632785,2.9859,-0.7280853,-0.5951853,0.2191,0.6808,-2.691085,0.7174,2.7868,-1.704885,2.6158,1.2819,1.9726,-1.616985,2.0805,2.4903,-0.1440853,1.0957,2.5315,-0.3286853,1.3625,-1.813085,-1.361685,1.1846,-1.736085,-1.168085,-1.056685,2.12,2.601,-1.098685,0.5772,-1.389885,-2.689985,2.1456,-1.647285,-0.2507853,-2.576785,-2.367485,-2.865985,3.0437,-1.630485,-1.739285,1.9186,1.5029,2.6324,1.9887
-1.547085,-1.582685,-2.209685,1.7434,2.2422,1.1945,-1.022985,-0.6073853,2.6356,-2.120185,-1.003285,-3.121685,-3.036785,-0.8975853,0.0629,-1.501285,2.5307,1.5466,-0.6128853,-2.504385,-2.881385,1.4453,0.86,2.5496,-0.9560853,1.4037,-0.1810853,0.7128,-1.531085,-2.537785,-1.461985,2.7497,1.0392,-1.563085,-1.636085,2.6804,2.7013,-2.564485,0.6157,-0.8933853,-0.8851853,0.6009,0.5003,3.0257,-2.531085,2.4513,-1.114685,0.164,-1.559185,-2.656785,2.9611,-0.7512853,-0.6104853,0.194,0.6564,-2.715385,0.6917,2.7646,-1.731185,2.5911,1.2564,1.9486,-1.643285,2.0571,2.463,-0.1678853,1.0714,2.5082,-0.3534853,1.3376,-1.842185,-1.385385,1.1594,-1.760285,-1.191685,-1.081485,2.0959,2.5774,-1.122485,0.554,-1.413685,-2.714685,2.1206,-1.671785,-0.2747853,-2.601185,-2.390885,-2.890685,3.0193,-1.655985,-1.763685,1.8934,1.4784,2.6051,1.9633
-1.571185,-1.608285,-2.233885,1.7185,2.2171,1.1694,-1.047385,-0.6315853,2.6111,-2.145585,-1.029285,3.1357,-3.063085,-0.9233853,0.0381,-1.525485,2.5068,1.5231,-0.6378853,-2.530685,-2.906185,1.42,0.8351,2.5244,-0.9813853,1.3791,-0.2069853,0.6876,-1.557585,-2.562785,-1.486585,2.7243,1.013,-1.587785,-1.661185,2.6543,2.6756,-2.589385,0.5918,-0.9184853,-0.9104853,0.576,0.4752,3.0007,-2.556085,2.4265,-1.139585,0.1407,-1.585085,-2.680585,2.9369,-0.7725853,-0.6352853,0.1693,0.6315,-2.740185,0.6686,2.7411,-1.754985,2.5653,1.2307,1.9236,-1.667785,2.031,2.4417,-0.1926853,1.0481,2.4842,-0.3784853,1.3133,-1.866685,-1.410285,1.1345,-1.784885,-1.216285,-1.106485,2.0719,2.555,-1.146685,0.5259,-1.438185,-2.738185,2.0963,-1.696585,-0.2997853,-2.625085,-2.414485,-2.915585,2.994,-1.679185,-1.788385,1.8684,1.4541,2.5793,1.9394
-1.596185,-1.632885,-2.258485,1.6934,2.1928,1.1446,-1.071385,-0.6569853,2.5849,-2.170585,-1.054385,3.1099,-3.088685,-0.9489853,0.0128,-1.550285,2.482,1.4986,-0.6626853,-2.555685,-2.930185,1.3947,0.8101,2.5001,-1.006185,1.3544,-0.2312853,0.6632,-1.582185,-2.587685,-1.510785,2.7002,0.9883,-1.612585,-1.686185,2.629,2.6512,-2.614585,0.5683,-0.9431853,-0.9352853,0.5513,0.4504,2.9763,-2.581285,2.4004,-1.165085,0.1155,-1.609485,-2.704785,2.9079,-0.7987853,-0.6596853,0.1435,0.6072,-2.763785,0.6446,2.7173,-1.782085,2.539,1.2069,1.8986,-1.692785,2.0044,2.4173,-0.2182853,1.0215,2.4595,-0.4039853,1.2891,-1.890385,-1.435685,1.1099,-1.809785,-1.240585,-1.131185,2.048,2.5277,-1.171185,0.5031,-1.461785,-2.761485,2.0716,-1.721285,-0.3237853,-2.649485,-2.439085,-2.939985,2.9688,-1.704385,-1.812985,1.8444,1.4294,2.5542,1.9146
-1.620485,-1.657685,-2.283185,1.6681,2.1687,1.1197,-1.097185,-0.6811853,2.5599,-2.195885,-1.079885,3.0844,-3.114185,-0.9742853,-0.01258531,-1.574685,2.4576,1.4725,-0.6874853,-2.580785,-2.955085,1.3696,0.7853,2.4759,-1.030585,1.3297,-0.2557853,0.6383,-1.606385,-2.612485,-1.535085,2.675,0.9613,-1.636985,-1.711485,2.6045,2.6267,-2.639985,0.5434,-0.9673853,-0.9595853,0.5263,0.4254,2.9523,-2.606485,2.3784,-1.190085,0.0907,-1.633985,-2.729285,2.8795,-0.8209853,-0.6853853,0.1186,0.5836,-2.787785,0.6168,2.6949,-1.806985,2.5139,1.1815,1.8736,-1.717085,1.9794,2.3931,-0.2433853,0.9971,2.4358,-0.4295853,1.2642,-1.914485,-1.459885,1.085,-1.834985,-1.265285,-1.155985,2.0226,2.5038,-1.195985,0.4785,-1.486385,-2.787485,2.0456,-1.745485,-0.3493853,-2.675985,-2.463185,-2.963785,2.9435,-1.730185,-1.837985,1.8201,1.4049,2.5291,1.8904
-1.645385,-1.681885,-2.308085,1.6428,2.143,1.0948,-1.121085,-0.7054853,2.539,-2.220685,-1.105685,3.0578,-3.139185,-0.9999853,-0.03758531,-1.599985,2.4331,1.4485,-0.7133853,-2.605985,-2.979685,1.3445,0.7609,2.4514,-1.054885,1.3047,-0.2802853,0.6139,-1.630385,-2.636885,-1.559185,2.6497,0.9373,-1.661685,-1.737885,2.5804,2.6024,-2.664885,0.5184,-0.9915853,-0.9837853,0.5028,0.4016,2.9278,-2.632285,2.3539,-1.215185,0.0672,-1.661385,-2.753585,2.8555,-0.8470853,-0.7093853,0.0938,0.5597,-2.812785,0.5949,2.6687,-1.830385,2.487,1.1567,1.8492,-1.742685,1.9589,2.367,-0.2685853,0.9727,2.4111,-0.4545853,1.2407,-1.937985,-1.484685,1.0606,-1.858685,-1.289885,-1.181185,1.9986,2.4788,-1.220785,0.4557,-1.511085,-2.814685,2.0222,-1.770885,-0.3739853,-2.700285,-2.488085,-2.987185,2.9196,-1.754385,-1.862885,1.7957,1.3797,2.504,1.8643
-1.669985,-1.706785,-2.332585,1.6185,2.1189,1.0695,-1.146685,-0.7308853,2.5139,-2.245685,-1.130585,3.0343,3.1189,-1.024985,-0.06328531,-1.624485,2.408,1.4243,-0.7378853,-2.631385,-3.004785,1.3193,0.7359,2.4269,-1.079885,1.2794,-0.3048853,0.5893,-1.654485,-2.661285,-1.583585,2.6249,0.9122,-1.686085,-1.764085,2.556,2.5779,-2.689785,0.4931,-1.015985,-1.008185,0.4771,0.3763,2.9028,-2.657685,2.3296,-1.240185,0.0423,-1.684385,-2.778085,2.8306,-0.8747853,-0.7337853,0.068,0.5358,-2.836985,0.5694,2.6442,-1.855085,2.4617,1.1327,1.8243,-1.767185,1.9278,2.342,-0.2932853,0.9468,2.3853,-0.4800853,1.2148,-1.963185,-1.508785,1.036,-1.884085,-1.314285,-1.206385,1.9714,2.4548,-1.245485,0.4272,-1.536285,-2.840085,1.9948,-1.795685,-0.3980853,-2.724385,-2.512885,-3.011885,2.8939,-1.778885,-1.887385,1.7717,1.3549,2.4781,1.8405
-1.694585,-1.731585,-2.357185,1.5937,2.0933,1.0446,-1.170585,-0.7549853,2.4884,-2.270685,-1.155785,3.0089,3.0934,-1.050385,-0.08888531,-1.648385,2.3828,1.4002,-0.7623853,-2.656485,-3.029385,1.2943,0.7111,2.4021,-1.104385,1.2542,-0.3300853,0.5641,-1.678785,-2.685185,-1.608385,2.5994,0.8867,-1.709585,-1.788685,2.5321,2.5536,-2.714585,0.4685,-1.040285,-1.032385,0.452,0.3503,2.8778,-2.682985,2.3047,-1.265385,0.0182,-1.709685,-2.802685,2.8054,-0.9004853,-0.7583853,0.0424,0.5117,-2.861685,0.5447,2.62,-1.881285,2.4369,1.1079,1.7997,-1.792885,1.9078,2.3175,-0.3190853,0.9215,2.3625,-0.5050853,1.1888,-1.988685,-1.534485,1.0113,-1.908585,-1.338585,-1.231085,1.9468,2.4299,-1.270285,0.4057,-1.559185,-2.862485,1.9703,-1.820485,-0.4223853,-2.751285,-2.537585,-3.037885,2.869,-1.803685,-1.911785,1.7461,1.3295,2.4532,1.8155
-1.718885,-1.756685,-2.381985,1.5688,2.0687,1.0195,-1.194985,-0.7798853,2.4637,-2.295585,-1.181085,2.9836,3.0679,-1.076185,-0.1141853,-1.673085,2.3578,1.3748,-0.7872853,-2.681685,-3.054485,1.2695,0.6862,2.3771,-1.129585,1.2294,-0.3557853,0.539,-1.703185,-2.709685,-1.633085,2.5762,0.8617,-1.734185,-1.814285,2.5079,2.5294,-2.739285,0.4442,-1.064785,-1.057085,0.428,0.3257,2.8538,-2.709585,2.2797,-1.290485,-0.008685308,-1.734585,-2.827385,2.7806,-0.9250853,-0.7832853,0.0171,0.4868,-2.887885,0.5217,2.5925,-1.905985,2.4114,1.0824,1.7742,-1.818085,1.8799,2.2923,-0.3463853,0.8962,2.3347,-0.5305853,1.1652,-2.014685,-1.558385,0.9858,-1.933985,-1.362585,-1.256085,1.9215,2.4049,-1.295385,0.381,-1.584985,-2.889285,1.9435,-1.844985,-0.4474853,-2.772685,-2.562485,-3.062785,2.8431,-1.828985,-1.936485,1.7223,1.3058,2.428,1.7921
-1.743385,-1.781285,-2.406785,1.5439,2.0431,0.9945,-1.219185,-0.8033853,2.4393,-2.320685,-1.206185,2.959,3.0428,-1.101585,-0.1391853,-1.699185,2.3324,1.3483,-0.8121853,-2.706785,-3.079885,1.244,0.6616,2.3522,-1.154285,1.2045,-0.3799853,0.5141,-1.727285,-2.734085,-1.657885,2.5501,0.8363,-1.759085,-1.839785,2.4836,2.5046,-2.764285,0.42,-1.089885,-1.081985,0.4028,0.3007,2.8288,-2.734485,2.2562,-1.315885,-0.03188531,-1.758985,-2.852485,2.7558,-0.9504853,-0.8072853,-0.007885307,0.462,-2.911985,0.4946,2.5698,-1.932485,2.3871,1.0577,1.7501,-1.844185,1.8552,2.268,-0.3690853,0.8682,2.3103,-0.5560853,1.1395,-2.040085,-1.583185,0.9613,-1.958285,-1.388585,-1.281885,1.8968,2.3803,-1.320485,0.3582,-1.608985,-2.911485,1.9195,-1.870785,-0.4718853,-2.802685,-2.587485,-3.087885,2.8184,-1.853685,-1.962085,1.6979,1.2792,2.402,1.767
-1.767785,-1.806685,-2.431385,1.5188,2.0189,0.9697,-1.244085,-0.8283853,2.4157,-2.345285,-1.231185,2.9346,3.0184,-1.125685,-0.1647853,-1.722585,2.3074,1.3234,-0.8369853,-2.732085,-3.105285,1.2194,0.6372,2.3277,-1.180085,1.1803,-0.4045853,0.4897,-1.751885,-2.759185,-1.682885,2.5252,0.8111,-1.783385,-1.864585,2.459,2.4801,-2.789285,0.3952,-1.114785,-1.106785,0.3791,0.2765,2.8033,-2.759685,2.2304,-1.341085,-0.05658531,-1.782985,-2.877485,2.7311,-0.9752853,-0.8323853,-0.03298531,0.437,-2.938485,0.4725,2.5427,-1.958285,2.3623,1.0333,1.7255,-1.868485,1.8354,2.2427,-0.3942853,0.8429,2.284,-0.5813853,1.1138,-2.065485,-1.607385,0.9368,-1.982985,-1.411785,-1.306785,1.8712,2.3548,-1.345285,0.3296,-1.634085,-2.939685,1.8945,-1.894285,-0.4967853,-2.823485,-2.611885,-3.114285,2.7923,-1.879685,-1.987585,1.6727,1.2557,2.3768,1.7423
-1.792885,-1.831785,-2.456085,1.4946,1.9942,0.9451,-1.268985,-0.8526853,2.3905,-2.370685,-1.256585,2.9108,2.9935,-1.149485,-0.1895853,-1.747085,2.2823,1.2983,-0.8623853,-2.756885,-3.130685,1.1942,0.6122,2.3027,-1.205285,1.1554,-0.4288853,0.4651,-1.776185,-2.783985,-1.707885,2.5001,0.7863,-1.808385,-1.889185,2.4337,2.4556,-2.814585,0.3692,-1.139585,-1.131785,0.354,0.2516,2.7794,-2.784385,2.2061,-1.366385,-0.08148531,-1.809085,-2.902585,2.7069,-0.9973853,-0.8567853,-0.05848531,0.4119,-2.963085,0.445,2.5192,-1.982485,2.3407,1.008,1.6999,-1.894485,1.8077,2.2161,-0.4193853,0.8183,2.2589,-0.6063853,1.0908,-2.089485,-1.631985,0.9123,-2.008885,-1.436985,-1.331985,1.8474,2.3308,-1.369685,0.3069,-1.659385,-2.963185,1.8684,-1.919585,-0.5211853,-2.849485,-2.636985,-3.137985,2.7641,-1.904085,-2.011685,1.6472,1.2321,2.3518,1.7181
-1.818485,-1.858085,-2.480585,1.47,1.9699,0.9195,-1.293485,-0.8773853,2.365,-2.395685,-1.281885,2.8854,2.9683,-1.173785,-0.2143853,-1.771985,2.2576,1.2749,-0.8882853,-2.782485,3.1271,1.1686,0.5868,2.2776,-1.230685,1.1303,-0.4558853,0.4395,-1.804285,-2.809085,-1.733885,2.4761,0.7618,-1.832985,-1.914085,2.4079,2.4291,-2.838585,0.3428,-1.165885,-1.157685,0.3288,0.2267,2.7542,-2.809685,2.1807,-1.391485,-0.1068853,-1.832885,-2.927885,2.6802,-1.022185,-0.8821853,-0.08238531,0.3858,-2.987785,0.4227,2.493,-2.006185,2.321,0.984,1.6753,-1.920285,1.7838,2.1917,-0.4448853,0.7917,2.2354,-0.6313853,1.0651,-2.114185,-1.656985,0.8882,-2.033185,-1.461885,-1.357085,1.8239,2.3062,-1.393785,0.2828,-1.684285,-2.988885,1.8438,-1.943385,-0.5458853,-2.874585,-2.660985,3.1206,2.7419,-1.929885,-2.036785,1.6224,1.2058,2.3293,1.6934
-1.843785,-1.883485,-2.505385,1.4443,1.9449,0.8945,-1.318285,-0.9018853,2.3394,-2.419885,-1.306185,2.8607,2.9441,-1.198485,-0.2384853,-1.796985,2.2326,1.2502,-0.9133853,-2.807485,3.1024,1.1435,0.5617,2.2525,-1.256085,1.1055,-0.4803853,0.4151,-1.829585,-2.834085,-1.759285,2.451,0.7349,-1.858585,-1.939885,2.3819,2.4045,-2.863785,0.3182,-1.191285,-1.183085,0.3042,0.2014,2.729,-2.834785,2.1549,-1.416185,-0.1306853,-1.859885,-2.953185,2.6563,-1.048485,-0.9071853,-0.1085853,0.36,-3.012985,0.3963,2.4682,-2.032085,2.2942,0.9584,1.6483,-1.946685,1.7538,2.167,-0.4704853,0.7661,2.2083,-0.6556853,1.0401,-2.139085,-1.681485,0.8627,-2.059685,-1.486985,-1.381785,1.7985,2.282,-1.418685,0.26,-1.709785,-3.020785,1.8179,-1.968185,-0.5701853,-2.898085,-2.685985,3.0949,2.7169,-1.955285,-2.061585,1.5971,1.1805,2.3033,1.6687
-1.869485,-1.908485,-2.530485,1.4189,1.9191,0.8697,-1.343585,-0.9270853,2.3143,-2.444885,-1.330885,2.8364,2.9205,-1.222685,-0.2639853,-1.821585,2.2073,1.2263,-0.9379853,-2.831985,3.0774,1.1174,0.5363,2.2273,-1.280885,1.0803,-0.5050853,0.3903,-1.854985,-2.858785,-1.784385,2.4244,0.7115,-1.882885,-1.964285,2.3569,2.3798,-2.889085,0.294,-1.216185,-1.207885,0.279,0.1761,2.7047,-2.859285,2.1307,-1.441085,-0.1552853,-1.884885,-2.978485,2.6306,-1.071185,-0.9314853,-0.1336853,0.3344,-3.037985,0.3693,2.4444,-2.056485,2.2716,0.9333,1.624,-1.970785,1.7284,2.1408,-0.4948853,0.7411,2.1857,-0.6807853,1.0156,-2.163685,-1.706385,0.8377,-2.084685,-1.512685,-1.406585,1.773,2.2585,-1.443785,0.2307,-1.733385,-3.037985,1.7938,-1.992885,-0.5952853,-2.923885,-2.711285,3.0712,2.6918,-1.981285,-2.086485,1.5717,1.1562,2.2793,1.6438
-1.893985,-1.933385,-2.555485,1.3936,1.8944,0.8449,-1.368185,-0.9515853,2.2892,-2.469085,-1.355785,2.8135,2.8967,-1.246285,-0.2884853,-1.848485,2.1828,1.2013,-0.9631853,-2.856385,3.0525,1.0913,0.5114,2.2022,-1.306185,1.0556,-0.5296853,0.3651,-1.880085,-2.883485,-1.809585,2.3995,0.6869,-1.908485,-1.987985,2.3319,2.355,-2.913985,0.2692,-1.241285,-1.233085,0.2546,0.1517,2.6798,-2.883785,2.1058,-1.465785,-0.1807853,-1.909885,-3.003685,2.6065,-1.095785,-0.9565853,-0.1585853,0.3089,-3.063185,0.3422,2.4179,-2.080885,2.2477,0.9079,1.598,-1.998385,1.7083,2.1162,-0.5194853,0.7153,2.1606,-0.7054853,0.9881,-2.188385,-1.731885,0.8128,-2.109885,-1.537585,-1.431685,1.7485,2.2299,-1.468485,0.2079,-1.758985,-3.057585,1.7694,-2.018785,-0.6198853,-2.948385,-2.735785,3.0455,2.6678,-2.005285,-2.111985,1.5468,1.1308,2.2555,1.6189
