source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,system_median
59.9849,59.9852,59.9844,59.9846,59.9859,59.9845,59.9841,59.9854,59.9863,59.9852,59.9856,59.9863,59.9872,59.9853,59.9865,59.9859,59.9846,59.9846,59.9828,59.9848,59.985,59.985,59.9849,59.9833,59.9864,59.9851,59.9832,59.9851,59.9839,59.9856,59.9865,59.9856,59.9851,59.9848,59.9861,59.9855,59.9846,59.985,59.9858,59.9843,59.9842,59.9848,59.9846,59.9852,59.9856,59.986,59.9848,59.9848,59.9856,59.9852,59.9847,59.9845,59.9844,59.9848,59.9851,59.9848,59.9884,59.9848,59.9849,59.9827,59.9851,59.9883,59.9843,59.9853,59.9842,59.9836,59.9855,59.9845,59.986,59.9814,59.986,59.9854,59.9854,59.9813,59.9851,59.9852,59.9854,59.9841,59.9847,59.9852,59.9854,59.9835,59.9848,59.9852,59.9835,59.9846,59.985,59.9843,59.9845,59.9854,59.985,59.9853,59.9856,59.9845,59.9842,59.9868,59.986,59.985
59.9844,59.9849,59.9849,59.9848,59.9855,59.9849,59.9846,59.9858,59.9852,59.984,59.9862,59.9861,59.9866,59.9875,59.9862,59.985,59.9849,59.9846,59.9852,59.9852,59.9849,59.9858,59.9844,59.9858,59.9852,59.9856,59.9851,59.9854,59.9851,59.9853,59.9846,59.9857,59.9849,59.9851,59.984,59.9851,59.9859,59.9862,59.9854,59.9842,59.9842,59.9847,59.9847,59.9848,59.9858,59.9855,59.9854,59.9846,59.9841,59.9841,59.9841,59.9849,59.985,59.9859,59.986,59.9852,59.9846,59.9843,59.9853,59.9855,59.9867,59.9868,59.9848,59.9858,59.9845,59.9854,59.985,59.9849,59.9847,59.9882,59.9846,59.9851,59.9855,59.9845,59.9843,59.9852,59.9857,59.9848,59.9851,59.9846,59.9849,59.9849,59.9852,59.9839,59.9854,59.9851,59.9854,59.9858,59.9846,59.9846,59.9843,59.9843,59.9853,59.9842,59.985,59.9864,59.9857,59.9851
59.9849,59.9864,59.9844,59.9848,59.9852,59.9855,59.9844,59.9853,59.9862,59.986,59.9847,59.9844,59.9872,59.9867,59.9872,59.9854,59.985,59.9842,59.9847,59.985,59.9846,59.9846,59.9853,59.9847,59.9832,59.9853,59.985,59.9844,59.9849,59.9847,59.9853,59.9859,59.9848,59.9853,59.9855,59.9846,59.9851,59.9845,59.9855,59.9853,59.9847,59.9846,59.9846,59.986,59.9851,59.9856,59.9847,59.9847,59.9838,59.9851,59.9851,59.9827,59.985,59.9852,59.985,59.9857,59.985,59.9844,59.9814,59.985,59.9856,59.9872,59.9848,59.9849,59.984,59.9832,59.9853,59.9853,59.9846,59.9889,59.9874,59.9852,59.9847,59.9857,59.9848,59.9855,59.9847,59.985,59.9846,59.9855,59.9871,59.9845,59.9847,59.9844,59.9851,59.9846,59.984,59.9827,59.9846,59.9839,59.9843,59.9841,59.9844,59.9845,59.9848,59.9868,59.986,59.9849
59.9846,59.9845,59.9845,59.9854,59.9842,59.9848,59.9848,59.9854,59.9856,59.9847,59.9837,59.9855,59.9874,59.9859,59.9871,59.9852,59.9844,59.9835,59.9834,59.9849,59.9858,59.9851,59.9849,59.9861,59.9878,59.9844,59.9853,59.9826,59.9849,59.9854,59.9849,59.9858,59.9844,59.9849,59.9865,59.9856,59.9849,59.9856,59.9854,59.9846,59.9852,59.9845,59.9843,59.9856,59.9848,59.9848,59.984,59.9847,59.9854,59.9856,59.9841,59.9837,59.9831,59.9859,59.9849,59.9837,59.9846,59.9849,59.9837,59.9839,59.9835,59.9875,59.9852,59.9849,59.9844,59.9821,59.984,59.9845,59.9854,59.9842,59.9843,59.9856,59.9848,59.9848,59.985,59.9846,59.9848,59.9849,59.9845,59.9849,59.9858,59.9845,59.9847,59.9844,59.9841,59.9854,59.985,59.9851,59.9849,59.9843,59.9858,59.9849,59.9843,59.9842,59.9846,59.9858,59.9852,59.9849
59.9838,59.9847,59.9844,59.9854,59.9843,59.9839,59.9847,59.9853,59.9861,59.9835,59.9844,59.9847,59.9856,59.9861,59.9866,59.9859,59.9843,59.9833,59.9854,59.9847,59.9838,59.9847,59.9847,59.9835,59.9856,59.9843,59.9837,59.9832,59.9851,59.9838,59.984,59.986,59.9843,59.9844,59.984,59.9858,59.9851,59.9841,59.9838,59.9858,59.9854,59.9835,59.9835,59.9849,59.9822,59.9854,59.985,59.9848,59.9845,59.9846,59.9843,59.9841,59.9846,59.9853,59.9853,59.985,59.9846,59.9847,59.9854,59.9865,59.9854,59.9851,59.9848,59.9841,59.9845,59.9843,59.9853,59.9844,59.9861,59.9822,59.9857,59.9854,59.9837,59.9838,59.9848,59.9845,59.984,59.9846,59.9847,59.9847,59.9842,59.986,59.9845,59.984,59.9838,59.9844,59.9847,59.9834,59.9847,59.9841,59.9854,59.9832,59.9841,59.9841,59.9847,59.985,59.9851,59.9846
59.9844,59.9859,59.984,59.9852,59.984,59.9834,59.9848,59.9856,59.985,59.9853,59.9834,59.9856,59.9858,59.9845,59.9862,59.9854,59.9849,59.9844,59.9867,59.9844,59.9855,59.9857,59.9849,59.9829,59.9857,59.9855,59.9825,59.9844,59.9866,59.9851,59.9851,59.9854,59.9846,59.985,59.9832,59.9857,59.9844,59.9845,59.9852,59.9852,59.9867,59.9842,59.9843,59.9845,59.9835,59.9858,59.9852,59.9849,59.9829,59.9856,59.9839,59.9835,59.9841,59.9848,59.9851,59.985,59.9844,59.9847,59.9842,59.9844,59.9866,59.9876,59.9848,59.9841,59.9846,59.9867,59.9848,59.9855,59.9857,59.9896,59.9866,59.9853,59.9846,59.9844,59.9857,59.985,59.9845,59.9849,59.9848,59.9852,59.985,59.9853,59.9853,59.9841,59.9836,59.9852,59.9849,59.9839,59.9839,59.9844,59.9847,59.9844,59.9838,59.9849,59.9849,59.9857,59.9869,59.9849
59.9846,59.9855,59.9853,59.985,59.9836,59.9844,59.9834,59.9851,59.9863,59.9846,59.9846,59.9857,59.9856,59.9859,59.986,59.9847,59.9849,59.985,59.9874,59.9853,59.9862,59.9857,59.9847,59.9839,59.9851,59.9856,59.9851,59.9848,59.986,59.9857,59.9847,59.9847,59.9837,59.9854,59.9846,59.9868,59.9833,59.9849,59.9847,59.9858,59.9864,59.9844,59.9845,59.985,59.985,59.9861,59.9846,59.9851,59.9858,59.986,59.9843,59.9843,59.9859,59.9847,59.9852,59.9845,59.9852,59.9853,59.9866,59.9863,59.9841,59.9847,59.9845,59.9841,59.9849,59.9888,59.9851,59.9858,59.9855,59.9889,59.985,59.9851,59.9839,59.9867,59.9812,59.9843,59.984,59.9848,59.985,59.9851,59.9846,59.9842,59.9846,59.9841,59.9871,59.9846,59.9838,59.9843,59.9843,59.9831,59.9849,59.9859,59.9837,59.984,59.9862,59.9847,59.985,59.985
59.984,59.9846,59.9845,59.9851,59.9844,59.9855,59.9841,59.9847,59.9847,59.9853,59.9839,59.9847,59.9852,59.9834,59.9845,59.9852,59.9841,59.9844,59.9854,59.9852,59.9851,59.9844,59.9859,59.9841,59.9856,59.9854,59.9824,59.985,59.9852,59.9842,59.9865,59.9849,59.9847,59.9857,59.9882,59.9824,59.985,59.9841,59.9848,59.9852,59.9861,59.9844,59.9843,59.9853,59.9835,59.9842,59.983,59.9847,59.9833,59.9848,59.9846,59.9845,59.9837,59.9847,59.9851,59.9846,59.9855,59.9842,59.9827,59.9842,59.9831,59.9854,59.9846,59.9834,59.9829,59.9876,59.9833,59.9852,59.9854,59.9819,59.9834,59.985,59.9833,59.9856,59.9861,59.9846,59.9837,59.9839,59.9847,59.9845,59.9842,59.9845,59.9853,59.9847,59.9849,59.9854,59.9843,59.985,59.9842,59.9823,59.9839,59.9835,59.9835,59.9839,59.9853,59.9845,59.9849,59.9846
59.9862,59.9843,59.9846,59.9849,59.9842,59.9847,59.9835,59.9846,59.9853,59.9838,59.9836,59.9853,59.9835,59.9852,59.9851,59.9844,59.9838,59.9841,59.9857,59.9846,59.9854,59.9838,59.9847,59.9848,59.9855,59.9841,59.9842,59.9848,59.9854,59.9857,59.9859,59.9853,59.9847,59.9846,59.9869,59.9846,59.9848,59.9851,59.9846,59.9853,59.9852,59.9845,59.9846,59.9847,59.9848,59.986,59.9857,59.9849,59.9857,59.9851,59.9843,59.9844,59.9848,59.9857,59.9846,59.9836,59.9865,59.9846,59.9875,59.9852,59.9834,59.9844,59.9856,59.9846,59.9839,59.9849,59.9854,59.9831,59.9839,59.981,59.9854,59.9846,59.9843,59.9828,59.9852,59.985,59.9841,59.9837,59.985,59.9844,59.9837,59.9852,59.9861,59.9834,59.9848,59.9849,59.9846,59.9826,59.9841,59.9842,59.9846,59.984,59.9843,59.9843,59.9853,59.9842,59.9845,59.9846
59.9858,59.983,59.9847,59.9847,59.9843,59.9858,59.9836,59.9848,59.9849,59.9857,59.9843,59.984,59.986,59.9835,59.9834,59.9845,59.9849,59.9854,59.9866,59.9843,59.9848,59.9842,59.9849,59.985,59.9853,59.9847,59.9854,59.9855,59.9854,59.9847,59.9865,59.9847,59.9849,59.9839,59.9834,59.9845,59.9881,59.985,59.9852,59.9841,59.9863,59.9847,59.9845,59.9861,59.9849,59.9842,59.9871,59.9848,59.9852,59.9847,59.9849,59.9858,59.9836,59.9851,59.9845,59.9846,59.9859,59.9848,59.9856,59.9848,59.9846,59.9817,59.9851,59.9843,59.9849,59.9855,59.9873,59.9849,59.9845,59.9878,59.985,59.9847,59.9841,59.9844,59.9832,59.9851,59.9837,59.9837,59.9845,59.9848,59.9837,59.9841,59.9856,59.9835,59.9842,59.9855,59.9846,59.9867,59.9836,59.9841,59.9846,59.9835,59.9841,59.9842,59.9848,59.9849,59.984,59.9848
59.9846,59.9845,59.9846,59.9837,59.9841,59.9851,59.9844,59.9845,59.9844,59.9862,59.9848,59.9839,59.9845,59.9848,59.9845,59.9843,59.9839,59.9868,59.9861,59.9842,59.9854,59.9849,59.9841,59.9859,59.9848,59.9843,59.9876,59.9852,59.9854,59.9851,59.9844,59.9848,59.9847,59.9837,59.9862,59.9845,59.9842,59.9857,59.985,59.9845,59.9856,59.9843,59.9844,59.9856,59.9855,59.9849,59.9837,59.985,59.9857,59.9847,59.9848,59.9879,59.9859,59.9849,59.9846,59.984,59.9856,59.9844,59.9836,59.9844,59.983,59.9848,59.9861,59.9843,59.9851,59.9936,59.9852,59.9853,59.9855,59.9873,59.9836,59.9844,59.9846,59.9887,59.9842,59.9858,59.9846,59.9844,59.9848,59.9853,59.983,59.9852,59.9858,59.9844,59.9866,59.9855,59.9839,59.9843,59.9847,59.9847,59.9845,59.9854,59.9842,59.985,59.9853,59.9845,59.9845,59.9848
59.9856,59.9847,59.9847,59.9833,59.9861,59.9862,59.984,59.9846,59.9842,59.9854,59.9842,59.985,59.9836,59.9829,59.9838,59.984,59.9839,59.9853,59.9869,59.9859,59.9841,59.9848,59.9852,59.9853,59.983,59.9842,59.9849,59.9874,59.9842,59.9873,59.9866,59.9851,59.9848,59.9845,59.9837,59.9833,59.9842,59.9862,59.9846,59.9841,59.9854,59.9853,59.9852,59.9854,59.9852,59.9839,59.9832,59.9849,59.9841,59.9838,59.985,59.9861,59.9837,59.9848,59.9849,59.9851,59.9857,59.9848,59.9874,59.9842,59.9848,59.9841,59.9861,59.9849,59.9849,59.9864,59.9851,59.9837,59.9849,59.9791,59.9858,59.9844,59.9846,59.989,59.9842,59.986,59.9852,59.9842,59.9854,59.9857,59.9837,59.9855,59.9851,59.9856,59.9871,59.9847,59.9839,59.9839,59.9842,59.9842,59.9845,59.9848,59.9848,59.9857,59.985,59.9827,59.983,59.9848
59.9858,59.9836,59.984,59.9836,59.9841,59.9859,59.9849,59.9851,59.9832,59.9848,59.9839,59.9847,59.9835,59.9833,59.9825,59.9836,59.9849,59.986,59.9846,59.9852,59.9842,59.985,59.984,59.9863,59.985,59.9852,59.987,59.9869,59.9859,59.9855,59.986,59.9844,59.9852,59.9835,59.9843,59.986,59.9841,59.986,59.9847,59.9844,59.9849,59.9848,59.985,59.9853,59.9852,59.9837,59.985,59.9848,59.9851,59.9833,59.9849,59.985,59.9854,59.9848,59.9844,59.9839,59.985,59.9849,59.9829,59.9845,59.9851,59.9839,59.9847,59.9849,59.9839,59.9874,59.985,59.9857,59.9845,59.9803,59.9831,59.9838,59.9853,59.9836,59.9836,59.9854,59.9851,59.9848,59.986,59.985,59.9846,59.9858,59.9854,59.9833,59.9862,59.9849,59.9841,59.9863,59.9842,59.985,59.9848,59.9849,59.9845,59.9853,59.9849,59.984,59.9844,59.9849
59.9862,59.9856,59.9844,59.9838,59.9857,59.9852,59.9848,59.985,59.9842,59.9849,59.9841,59.9852,59.9834,59.9842,59.9837,59.9837,59.9838,59.9853,59.9788,59.9862,59.9851,59.9841,59.986,59.9874,59.9841,59.9837,59.9864,59.985,59.9857,59.9858,59.9858,59.9847,59.9854,59.9837,59.9833,59.9843,59.9839,59.9858,59.9844,59.9828,59.9838,59.9854,59.9857,59.9851,59.9843,59.9843,59.9831,59.9848,59.9851,59.9839,59.9849,59.9853,59.9857,59.9848,59.9842,59.984,59.9853,59.9851,59.9824,59.9832,59.9852,59.9816,59.9854,59.9855,59.9839,59.9853,59.9855,59.9861,59.9833,59.9879,59.9843,59.9838,59.9852,59.9853,59.9844,59.9851,59.9859,59.9845,59.9851,59.9851,59.9846,59.9875,59.9856,59.9847,59.9846,59.9851,59.9842,59.9842,59.9851,59.9853,59.9852,59.9861,59.9847,59.9858,59.985,59.982,59.9842,59.985
59.9857,59.9835,59.9849,59.9841,59.9835,59.9854,59.9853,59.9849,59.9836,59.9843,59.9848,59.9827,59.9827,59.9827,59.9829,59.9836,59.9834,59.9857,59.9834,59.9858,59.9829,59.9853,59.9846,59.9858,59.9829,59.9853,59.985,59.9845,59.9852,59.9843,59.9851,59.9845,59.9848,59.9837,59.9856,59.9857,59.9849,59.9842,59.9836,59.9841,59.9839,59.9854,59.9853,59.9853,59.9836,59.9839,59.983,59.9849,59.9843,59.9837,59.9852,59.9834,59.984,59.9848,59.9847,59.9849,59.9848,59.985,59.9861,59.9851,59.9831,59.9827,59.9854,59.9848,59.9841,59.986,59.9856,59.9846,59.9854,59.9874,59.9854,59.9837,59.9851,59.985,59.9849,59.9847,59.9854,59.9846,59.9843,59.9853,59.9857,59.9851,59.985,59.9844,59.9847,59.9848,59.9841,59.9847,59.9853,59.9846,59.9845,59.9846,59.9851,59.9858,59.9855,59.983,59.9847,59.9848
59.9838,59.9847,59.9841,59.984,59.9852,59.9851,59.9849,59.9849,59.9844,59.9856,59.9843,59.9861,59.9828,59.9836,59.9824,59.9824,59.9848,59.9851,59.9847,59.9853,59.985,59.9845,59.9854,59.9824,59.9831,59.9844,59.9834,59.9854,59.9856,59.9847,59.9856,59.9849,59.9847,59.9843,59.9845,59.9846,59.9845,59.9842,59.9846,59.9832,59.9853,59.9861,59.9861,59.9849,59.9844,59.9839,59.9853,59.985,59.9839,59.984,59.985,59.9831,59.9851,59.9846,59.984,59.9842,59.9856,59.984,59.9865,59.9845,59.9835,59.9846,59.9847,59.985,59.9836,59.9848,59.9848,59.985,59.9827,59.9814,59.9846,59.983,59.9857,59.9824,59.9849,59.985,59.9853,59.9839,59.9847,59.9852,59.9849,59.9855,59.9851,59.985,59.9819,59.9846,59.9841,59.9843,59.9852,59.9849,59.9845,59.9854,59.9852,59.9857,59.9848,59.9807,59.9841,59.9847
59.9839,59.9843,59.9847,59.9839,59.9852,59.9837,59.9854,59.9842,59.985,59.9865,59.9838,59.982,59.9816,59.9815,59.9825,59.9826,59.9837,59.9836,59.9828,59.9862,59.984,59.9852,59.9845,59.985,59.9823,59.9849,59.9842,59.9846,59.9855,59.9855,59.9861,59.9848,59.9853,59.9851,59.9842,59.985,59.9845,59.9843,59.9845,59.9831,59.9838,59.9862,59.9861,59.985,59.985,59.9841,59.9848,59.9843,59.9812,59.9836,59.9855,59.9829,59.985,59.9848,59.9839,59.9843,59.985,59.9849,59.9888,59.9843,59.9847,59.9849,59.9841,59.9852,59.9844,59.9816,59.9849,59.9843,59.9839,59.9806,59.9851,59.9829,59.9849,59.9808,59.9855,59.9843,59.9846,59.9845,59.9837,59.9853,59.9863,59.9852,59.9849,59.985,59.9833,59.9843,59.9842,59.9845,59.9855,59.9848,59.9847,59.9834,59.985,59.9854,59.9854,59.982,59.9843,59.9845
59.9862,59.9852,59.9845,59.9846,59.9846,59.9843,59.9859,59.9847,59.9848,59.9849,59.9849,59.9835,59.9824,59.9831,59.9821,59.983,59.9845,59.9836,59.9813,59.9842,59.9833,59.9843,59.9848,59.9875,59.983,59.9843,59.9867,59.9845,59.9852,59.9836,59.9843,59.9842,59.9858,59.9846,59.9818,59.9854,59.988,59.9833,59.9848,59.9841,59.9842,59.9855,59.9858,59.9851,59.9853,59.9848,59.982,59.9844,59.9851,59.9844,59.9854,59.985,59.9857,59.9846,59.9839,59.9833,59.9846,59.9856,59.9782,59.985,59.9839,59.9816,59.9855,59.9848,59.9834,59.9869,59.984,59.9837,59.9826,59.988,59.9856,59.9826,59.9846,59.9868,59.9834,59.9848,59.9848,59.9839,59.9838,59.9855,59.9851,59.9862,59.9843,59.9847,59.9856,59.9841,59.9843,59.9835,59.986,59.9843,59.9838,59.9827,59.9847,59.9844,59.9856,59.9818,59.9846,59.9846
59.9851,59.9846,59.9846,59.9843,59.9847,59.9833,59.9851,59.985,59.9846,59.9848,59.9856,59.9838,59.9807,59.9805,59.9809,59.983,59.9842,59.9836,59.9814,59.9843,59.9846,59.9846,59.9838,59.9844,59.9828,59.9857,59.9836,59.9856,59.9847,59.9866,59.9849,59.9845,59.9852,59.9834,59.9819,59.9826,59.9839,59.9845,59.9854,59.9838,59.9845,59.9841,59.9841,59.9861,59.9858,59.985,59.9854,59.9842,59.9847,59.9843,59.9855,59.9861,59.9859,59.9847,59.9839,59.9843,59.9847,59.9854,59.9831,59.9843,59.9799,59.9846,59.9861,59.984,59.9834,59.9835,59.9838,59.9848,59.9835,59.9869,59.985,59.983,59.9848,59.9892,59.9843,59.9848,59.9835,59.984,59.9836,59.9855,59.9856,59.987,59.984,59.9841,59.9865,59.9844,59.9844,59.9868,59.9855,59.9848,59.9853,59.9846,59.9846,59.9838,59.9852,59.9822,59.9842,59.9846
59.9834,59.9843,59.9844,59.9846,59.9851,59.9832,59.9846,59.9845,59.9845,59.9845,59.9851,59.9837,59.9821,59.9831,59.9815,59.9834,59.9856,59.9842,59.9835,59.9839,59.9841,59.9839,59.9841,59.9816,59.9826,59.9844,59.9816,59.9875,59.9842,59.9858,59.9845,59.9844,59.9853,59.9838,59.9829,59.9847,59.9848,59.9843,59.9848,59.9841,59.9851,59.9841,59.9842,59.986,59.9859,59.9856,59.984,59.9844,59.9856,59.9848,59.9848,59.9844,59.9841,59.9845,59.9838,59.9847,59.9842,59.9849,59.9839,59.9853,59.9851,59.9847,59.9844,59.9852,59.9843,59.9864,59.9825,59.9861,59.9836,59.9804,59.9861,59.9831,59.9852,59.985,59.9832,59.9848,59.9845,59.9843,59.9831,59.9853,59.9845,59.986,59.9844,59.9842,59.9924,59.984,59.9845,59.9847,59.9855,59.9851,59.9842,59.9857,59.9845,59.9837,59.9839,59.9827,59.985,59.9844
59.9855,59.9851,59.9844,59.9841,59.9844,59.9844,59.985,59.985,59.9854,59.9855,59.9867,59.9831,59.9835,59.9829,59.9832,59.9847,59.9841,59.985,59.9836,59.9835,59.9849,59.984,59.9835,59.9864,59.983,59.9856,59.9866,59.9846,59.9846,59.9847,59.9862,59.985,59.9851,59.9839,59.9842,59.9854,59.9844,59.9834,59.9852,59.9842,59.9844,59.985,59.9849,59.9862,59.9851,59.9848,59.9842,59.9838,59.9861,59.9846,59.9847,59.9872,59.9856,59.9844,59.9841,59.9825,59.9849,59.9838,59.9846,59.9837,59.9842,59.9849,59.9859,59.9836,59.9836,59.9836,59.984,59.9806,59.9841,59.9805,59.9827,59.9838,59.9842,59.9871,59.9838,59.985,59.9835,59.9836,59.9838,59.985,59.9859,59.985,59.9843,59.985,59.9829,59.984,59.985,59.9872,59.9846,59.9852,59.983,59.9827,59.9844,59.984,59.9847,59.9829,59.9854,59.9844
59.9844,59.9847,59.9842,59.9838,59.9846,59.984,59.9846,59.9846,59.9846,59.9847,59.9871,59.9847,59.9847,59.9837,59.9831,59.9835,59.9845,59.9826,59.9822,59.9832,59.9844,59.984,59.9839,59.9862,59.9816,59.9839,59.9854,59.9866,59.9838,59.9867,59.9839,59.9848,59.9848,59.9854,59.9815,59.9847,59.9829,59.9848,59.9847,59.9841,59.9843,59.9844,59.9845,59.9847,59.9856,59.9866,59.983,59.9834,59.9852,59.9845,59.9839,59.9859,59.9847,59.9847,59.9834,59.9843,59.9847,59.984,59.9857,59.9836,59.9827,59.9872,59.9849,59.9858,59.9836,59.983,59.9837,59.9858,59.9829,59.9855,59.9843,59.9838,59.9847,59.9837,59.9836,59.9845,59.9861,59.9847,59.9833,59.9839,59.9858,59.9849,59.9849,59.985,59.9851,59.9837,59.9853,59.9853,59.9842,59.9839,59.9836,59.9844,59.9843,59.9836,59.9853,59.9832,59.9854,59.9845
59.9841,59.9849,59.9849,59.9838,59.9854,59.984,59.9855,59.9854,59.9852,59.9842,59.9871,59.983,59.9844,59.985,59.9849,59.9839,59.9844,59.9834,59.9845,59.9835,59.9835,59.9841,59.9837,59.9827,59.9863,59.9844,59.9831,59.9849,59.9843,59.9844,59.9859,59.985,59.9843,59.984,59.9835,59.9866,59.9835,59.9872,59.985,59.9839,59.9847,59.9841,59.9839,59.9846,59.986,59.9845,59.9841,59.9833,59.9861,59.9839,59.9844,59.9873,59.9846,59.985,59.9835,59.9833,59.9843,59.9838,59.9859,59.9851,59.9831,59.9856,59.9854,59.9855,59.9834,59.9838,59.9849,59.984,59.983,59.9875,59.9847,59.9841,59.9857,59.9874,59.9835,59.9854,59.9852,59.985,59.9842,59.9846,59.9852,59.984,59.9843,59.9842,59.9947,59.9832,59.9841,59.9848,59.9837,59.9854,59.9848,59.9837,59.9848,59.9837,59.9852,59.9833,59.9854,59.9844
59.9847,59.9848,59.9839,59.9839,59.9839,59.9841,59.9837,59.9857,59.9854,59.9845,59.9854,59.9835,59.9838,59.9828,59.9842,59.9846,59.9845,59.9842,59.9851,59.9836,59.9837,59.9841,59.9853,59.9816,59.9844,59.9849,59.9827,59.9866,59.9836,59.987,59.984,59.9857,59.9834,59.9833,59.9854,59.9845,59.9819,59.9852,59.9849,59.9844,59.9847,59.9829,59.983,59.9845,59.9861,59.9853,59.9832,59.9834,59.9862,59.9845,59.9836,59.9861,59.9835,59.9853,59.984,59.9841,59.9846,59.9844,59.9816,59.9822,59.9858,59.9855,59.9853,59.9848,59.9842,59.9831,59.9831,59.9844,59.984,59.9813,59.9821,59.9845,59.9849,59.9842,59.9836,59.9853,59.9847,59.9847,59.9846,59.9845,59.9849,59.9838,59.9844,59.9842,59.9846,59.9836,59.9845,59.9866,59.9836,59.9846,59.9842,59.9856,59.9849,59.9842,59.9844,59.985,59.9855,59.9844
59.9838,59.9846,59.9849,59.9843,59.9857,59.9844,59.9839,59.985,59.9851,59.9853,59.9863,59.9832,59.9825,59.9843,59.9846,59.9846,59.9839,59.9845,59.9877,59.9844,59.9834,59.9839,59.9838,59.9846,59.9843,59.9842,59.9847,59.9844,59.9831,59.9844,59.9832,59.9847,59.9828,59.9844,59.9861,59.9837,59.984,59.9846,59.9839,59.9848,59.9855,59.9832,59.9834,59.9848,59.9857,59.9851,59.9836,59.9834,59.9853,59.9843,59.9828,59.9859,59.985,59.9842,59.9844,59.9838,59.984,59.9838,59.9839,59.9849,59.9839,59.9848,59.9855,59.9846,59.9836,59.9848,59.9852,59.9846,59.9848,59.9797,59.9834,59.9844,59.9846,59.9859,59.9829,59.9861,59.9849,59.9845,59.984,59.9835,59.9837,59.9841,59.9846,59.9847,59.9836,59.9838,59.985,59.9839,59.984,59.9849,59.9841,59.9846,59.9847,59.9844,59.984,59.9846,59.9861,59.9844
59.9837,59.9839,59.9842,59.9845,59.985,59.9843,59.9834,59.9861,59.9869,59.9823,59.9862,59.9858,59.9848,59.9828,59.985,59.9853,59.9851,59.9846,59.9854,59.9835,59.9837,59.9844,59.9837,59.9858,59.985,59.9832,59.9849,59.9866,59.984,59.9856,59.9839,59.9853,59.983,59.9838,59.9854,59.9859,59.987,59.9876,59.9851,59.9841,59.9849,59.9843,59.9843,59.9837,59.9863,59.9866,59.9834,59.9836,59.9843,59.9841,59.9836,59.9846,59.983,59.9844,59.9845,59.9838,59.9839,59.9842,59.9831,59.9826,59.9843,59.9868,59.9855,59.9848,59.9841,59.9856,59.9829,59.9841,59.9851,59.9872,59.9823,59.9855,59.9844,59.9857,59.9824,59.9852,59.9847,59.9848,59.9841,59.9846,59.9837,59.984,59.9846,59.9836,59.9827,59.9841,59.9846,59.9855,59.983,59.9848,59.9836,59.9838,59.9847,59.9842,59.9842,59.9835,59.9861,59.9843
59.9835,59.9839,59.9845,59.9834,59.9845,59.9848,59.9837,59.9855,59.9858,59.9847,59.9854,59.9854,59.9839,59.9854,59.9848,59.9844,59.9838,59.984,59.9847,59.9842,59.9851,59.9836,59.9852,59.9829,59.9847,59.9836,59.984,59.9863,59.9844,59.9864,59.9838,59.9853,59.9826,59.9859,59.9825,59.9856,59.9846,59.9867,59.9851,59.9844,59.985,59.9845,59.9845,59.9846,59.9867,59.9854,59.9841,59.984,59.9842,59.9835,59.9833,59.9848,59.984,59.9856,59.9847,59.9845,59.9836,59.9832,59.9881,59.9842,59.9839,59.9869,59.9847,59.9842,59.9835,59.9827,59.9851,59.9842,59.9843,59.9873,59.9825,59.9849,59.9845,59.9844,59.9835,59.985,59.984,59.9846,59.9839,59.9839,59.9841,59.9818,59.9847,59.9841,59.9835,59.9842,59.9844,59.9857,59.9837,59.986,59.9838,59.9832,59.9847,59.9836,59.984,59.9838,59.9859,59.9844
59.984,59.9838,59.9844,59.984,59.9849,59.9839,59.9838,59.9857,59.9864,59.9829,59.9851,59.985,59.9853,59.9833,59.9843,59.9844,59.9836,59.9831,59.9829,59.9844,59.9848,59.9836,59.9838,59.9839,59.9856,59.9831,59.9838,59.9852,59.9834,59.9853,59.9844,59.9854,59.9836,59.9839,59.9829,59.9856,59.9841,59.9859,59.9848,59.9839,59.9838,59.9841,59.984,59.9837,59.9857,59.9858,59.9827,59.9844,59.9831,59.9836,59.9838,59.9852,59.9835,59.9853,59.9847,59.983,59.9837,59.984,59.9828,59.9834,59.984,59.9881,59.9856,59.9845,59.9834,59.9831,59.9829,59.9854,59.9834,59.9804,59.9857,59.9841,59.9847,59.9878,59.9825,59.9851,59.9844,59.9842,59.9839,59.9835,59.984,59.9831,59.9842,59.9844,59.9842,59.9846,59.9842,59.9834,59.9837,59.9844,59.9861,59.9838,59.9847,59.984,59.9838,59.9841,59.9861,59.984
